,Analysis,Polarity,Profanity,Subjectivity,author id,compound,for,id,neg,neu,pos,text,type,Gender,Activist
369,Positive,0.3785714285714285,False,0.8119047619047618,964635660,0.7906,18137417,1517263986529648640,0.0,0.222,0.778, Pretty amazing right?,Mention,Male,True
370,Neutral,0.0,False,0.0,52606842,0.0,18137417,1517263000930951168,0.0,1.0,0.0, Did you ask the question I gave you?,Mention,Male,True
371,Neutral,0.0,False,0.0,1449779444575576067,0.0,18137417,1517021001091014657,0.0,1.0,0.0,  _ @_martina47 @_WearYourMask    _official        _17 _virtual  _Messi @_GAME_official ,Mention,Male,True
372,Neutral,0.0,False,0.0,1007439632341110784,0.0,18137417,1516876629724872706,0.0,1.0,0.0, do you get to meet him?!,Mention,Male,True
373,Neutral,0.0,False,0.0,1303047254559858688,0.0,18137417,1516759748170846209,0.0,1.0,0.0,   https://t.co/Gd1Ujobpt1,Mention,Male,True
374,Neutral,0.0,False,0.0,455949997,0.0,18137417,1516487651003486208,0.0,1.0,0.0,   🙏🏽,Mention,Male,True
375,Positive,0.25,False,0.2,835478222670344195,0.4926,18137417,1516469122632138757,0.0,0.385,0.615," Thanks, Hakeem!",Mention,Male,True
376,Negative,-0.35,False,0.525,16972314,-0.6124,18137417,1516450821835132932,0.25,0.75,0.0,    I'm sadly just missing it by an hour. Get into SFO at 6:30...,Mention,Male,True
377,Neutral,0.0,False,0.0,1414878440793288720,0.0,18137417,1516132156606926849,0.0,1.0,0.0,_DAO   _ias ,Mention,Male,True
378,Neutral,0.0,False,0.0,1316002883284934656,0.0,18137417,1516101359950790657,0.0,1.0,0.0,   https://t.co/HXSjyMpwwX,Mention,Male,True
379,Neutral,0.0,False,0.0,623275062,0.0,18137417,1515768784908263425,0.0,1.0,0.0," but you already have, . Its called the chamber of commerce.",Mention,Male,True
380,Neutral,0.0,False,0.0,1498907689698562050,0.0,18137417,1515389727762882561,0.0,1.0,0.0, 🙈,Mention,Male,True
381,Neutral,0.0,False,0.0,2336915086,0.0,18137417,1515380524109475841,0.0,1.0,0.0, _thoughts   might know too.,Mention,Male,True
382,Neutral,0.0,False,0.0,328301647,0.0,18137417,1515380072718471171,0.0,1.0,0.0,_thoughts ,Mention,Male,True
383,Neutral,0.0,False,0.0,4902991,0.0,18137417,1514941737680216073,0.0,1.0,0.0," The letters between DuBois, Washington and Ray Stannard Baker always come to my mind in this context.",Mention,Male,True
384,Neutral,0.0,False,0.0,1389817803696336897,0.0,18137417,1514838483520856066,0.0,1.0,0.0,   _,Mention,Male,True
385,Positive,0.1833333333333333,False,0.4583333333333333,1067673477442809856,0.9468,18137417,1514788094188294147,0.0,0.704,0.296," DuBois was brilliant + gracious in that way. He wrote something similar about W.D. Howells and his novella about interracial desire, *An Imperative Duty* It’s not that white writers can’t write about Black people/life, it’s that they must do it with intelligence and care.",Mention,Male,True
386,Neutral,0.0,False,0.0,458962565,0.0,18137417,1514633081055068172,0.0,1.0,0.0,  But… https://t.co/TgSczbvQGp,Mention,Male,True
387,Neutral,0.0,False,0.0,307150900,-0.2924,18137417,1514351175360925701,0.304,0.696,0.0,"  Aw, we miss Laikwan!!",Mention,Male,True
388,Neutral,0.0,False,0.0,1454199811507474435,0.0,18137417,1514332161448493058,0.0,1.0,0.0,_fi    _U,Mention,Male,True
389,Positive,0.2125,False,0.4166666666666667,170868090,0.6599,18137417,1514095614476267521,0.0,0.795,0.205,"  Such a sweet face! And, if Theo ever wants to go fountain hopping with Pippin and Lucy, they would not complain https://t.co/pt448y794a",Mention,Male,True
390,Neutral,0.0,False,0.0,73257557,0.0,18137417,1514093718319509505,0.0,1.0,0.0, That is quite the journey!,Mention,Male,True
391,Neutral,0.0,False,0.0,23549430,0.0,18137417,1514093481819615235,0.0,1.0,0.0, https://t.co/bSLCuuvROX,Mention,Male,True
392,Neutral,0.0,False,0.0,1495543217693020162,-0.4404,18137417,1513457527844970497,0.111,0.835,0.054,"  Your manufacturing Conservatives. Happening 28% in 2022 and +-40% in 2024 of AA done voting left. The lies, race bating over,played out. Add 45% Latinos. Root and branch the party is over. Must rebuild with mew ideas, attitude will take decades. Woke broke Dems",Mention,Male,True
393,Neutral,0.0,False,0.0,1497150880541384711,0.0,18137417,1513348308260990977,0.0,1.0,0.0, _your_NFTs  _doodles  _nft       ,Mention,Male,True
394,Positive,0.475,False,0.8,97515361,0.7269,18137417,1513245735311097860,0.0,0.45,0.55, This was also pretty good Hakeem,Mention,Male,True
395,Positive,0.75,False,0.675,4662933002,0.891,18137417,1512906316628512770,0.0,0.551,0.449,"  I knew he’d mentored a great group, and that list is still mind blowing ly good.",Mention,Male,True
396,Positive,0.8,False,0.7,364511508,0.5994,18137417,1512535717590753292,0.0,0.55,0.45," I need to email him lol, well deserved",Mention,Male,True
397,Positive,0.875,False,0.6000000000000001,4848077594,0.6027,18137417,1512490423528304640,0.0,0.671,0.329,_MPastor    Today was indeed a GOOD DAY!,Mention,Male,True
398,Neutral,0.0,False,0.0,1294028134703075334,0.0,18137417,1512444386021449728,0.0,1.0,0.0,cc: _eckhouse   _phd     _roman _shoub _enns   _phd,Mention,Male,True
399,Positive,0.5666666666666667,False,0.8666666666666667,1905463046,0.8807,18137417,1512279491984302083,0.0,0.797,0.203,"Not only did KJB become a Supreme,  shot the pic so I looked pre-COVID skinny &amp;  got the ‘a luta continua’ quote perfect (it’s from the Mozambican liberation struggle—u go, Jen). To cite Ice Cube—who should be a  fellow—it was a good day. https://t.co/tiWnlv1mxe",Mention,Male,True
400,Neutral,0.0,False,0.0,1153685498021470209,0.4199,18137417,1512270018322571266,0.0,0.642,0.358,"   Thank you, Hakeem!",Mention,Male,True
401,Positive,0.5,False,0.5,578964539,0.7964,18137417,1512224187922132995,0.0,0.798,0.202,_puranik _Corey _dadd         _88   My life has taken a turn for the better since I began using the Freedom Manifestation Mastery program.,Mention,Male,True
402,Neutral,0.0,False,0.0,455949997,-0.5242,18137417,1512175282232328206,0.235,0.765,0.0,  broke out my USA t-shirt just for KBJ Day!! KBJConfirmed,Mention,Male,True
403,Positive,0.1681818181818181,False,0.3772727272727272,540628749,0.7351,18137417,1512174356079775750,0.0,0.64,0.36,   Do you need any new colleagues?  Asking for a friend. Haha,Mention,Male,True
404,Positive,0.1964285714285714,False,0.8154761904761904,1702425324,0.4939,18137417,1512160134692229125,0.0,0.856,0.144,"   Certainly, it won’t lead to any significant macro-level or institutional changes necessarily. Still every stepping stone counts, and the ripples will show up somewhere.",Mention,Male,True
405,Positive,0.5,False,0.6,458962565,0.6369,18137417,1512153896206151689,0.0,0.543,0.457, You love to see it.,Mention,Male,True
406,Positive,0.3,False,0.1,323564484,0.3612,18137417,1512144064744869896,0.0,0.706,0.294,  Two reasons to smile today.,Mention,Male,True
407,Positive,0.25,False,0.2,4662933002,0.4926,18137417,1512139208034594826,0.0,0.484,0.516,"  Thanks, Ryan!",Mention,Male,True
408,Neutral,0.0,False,0.0,116988104,0.0,18137417,1512139008939372554,0.0,1.0,0.0,  I bought my copy at MPSA this morning!,Mention,Male,True
409,Negative,-0.05,False,0.6,6148642,0.0,18137417,1512135257667117056,0.0,1.0,0.0, Cue leftist takedown of KentanjiBrownJackson  SCOTUS,Mention,Male,True
410,Neutral,0.0,False,0.0,2178197532,0.0,18137417,1512134549605597188,0.0,1.0,0.0," I did not expect to tear up when I read that, yet here I am.",Mention,Male,True
411,Neutral,0.0,False,0.0,20790580,0.0,18137417,1512128649956237315,0.0,1.0,0.0, 🎉,Mention,Male,True
412,Neutral,0.0,False,0.0,982101432584224768,0.0,18137417,1511972121487941634,0.0,1.0,0.0,     https://t.co/F1XKlNhztq,Mention,Male,True
413,Neutral,0.0,False,0.0,2777840091,0.5994,18137417,1511850122027536386,0.0,0.204,0.796, Congratulations,Mention,Male,True
414,Positive,1.0,False,1.0,937697642,0.6588,18137417,1511764031073181697,0.0,0.532,0.468,     Awesome!,Mention,Male,True
415,Positive,0.0666666666666666,False,0.3666666666666667,221858588,0.8047,18137417,1511720409967706118,0.101,0.481,0.418,"Congratulations, ! Very well deserved support for research on a critical topic in American democracy. https://t.co/fVEZKW00OW",Mention,Male,True
416,Negative,-0.5,False,1.0,1462739814353186817,-0.0772,18137417,1511679054675648518,0.206,0.794,0.0,  I am sorry 🙏🇺🇦🇺🇸🇵🇱💕 https://t.co/PbRcLPhfJj,Mention,Male,True
417,Neutral,0.0,False,0.0,738038612613312513,0.6688,18137417,1511514424753983494,0.0,0.471,0.529,    Congratulations!!,Mention,Male,True
418,Neutral,0.0,False,0.0,737047765822414848,0.0258,18137417,1511475141988990981,0.0,0.82,0.18,_melikov   Because context matters?,Mention,Male,True
419,Negative,-0.0249999999999999,False,0.3916666666666666,737047765822414848,0.6369,18137417,1511474791156441088,0.0,0.902,0.098,"  Regarding nukes. If NATO were to tell Russia we are going to put peacekeepers into west Ukraine, they could then tell us what their response would be. We should insist it is clear and unequivocal. Letting them make dark hints lets them off the hook and paralyses us.",Mention,Male,True
420,Positive,0.45,True,0.65,806372686788235264,0.9423,18137417,1511465302051233799,0.0,0.621,0.379,"  Yes congratulations. Meanwhile, since neither of you 2 were alive during the 1930s you have the pleasure of living trough that period in the 2020s. Welcome to the Reich. https://t.co/UUTEzPXTEC",Mention,Male,True
421,Neutral,0.0,False,0.0,988884663262330880,0.4199,18137417,1511462864141258758,0.0,0.589,0.411,  Thank you !,Mention,Male,True
422,Neutral,0.0,False,0.0,1503523367714013185,0.0,18137417,1511461077170761728,0.0,1.0,0.0,  Why don't you work on just ending Fascism instead? https://t.co/p300iX3NKH,Mention,Male,True
423,Neutral,0.0,False,0.0,454099919,0.5707,18137417,1511460732076179461,0.0,0.351,0.649,Congrats  ! https://t.co/8cWU5gyR6P,Mention,Male,True
424,Positive,0.3452380952380953,False,0.5968253968253968,1384580312735174660,0.9752,18137417,1511460265581232130,0.0,0.538,0.462,"So great to see such amazing scholars receiving funding to work on such exciting projects! I'm excited to learn more about these projects as they mature.
And a particularly special congratulations to  and . https://t.co/cq3BGWj7Ul",Mention,Male,True
425,Neutral,0.0,False,0.0,378047876,0.0,18137417,1511432208904503302,0.0,1.0,0.0, Is this a subtweet?,Mention,Male,True
426,Positive,0.137037037037037,True,0.5981481481481481,48925204,-0.143,18137417,1511403796307628040,0.202,0.638,0.159, ... accusations running rampant wo full context isn't helpful either. Or someone accusing others of purposely not citing works that allegedly already showed result... not good. Yet taking on directly has ugly side. Letting things go (not my strong suit) prob better more often. :),Mention,Male,True
427,Positive,0.0297619047619047,False,0.6011904761904762,48925204,-0.5859,18137417,1511403357621174274,0.134,0.828,0.037," Yes. there are other aspects too- when those w priv disagree w those without, gets called an attack.  but if those w priv don't speak up, beliefs spread that might be untrue... that only non-priv get accused of not having theory or large contrib, etc.  A dialogue of...",Mention,Male,True
428,Negative,-0.2357142857142857,False,0.4571428571428571,1163723022,-0.4927,18137417,1511373965511507972,0.242,0.758,0.0, _mirya I don’t see a single non research uni. I’m. So. Tired.,Mention,Male,True
429,Positive,0.3125,False,0.2,15185020,0.8652,18137417,1511366364417646599,0.0,0.292,0.708, Thanks for sharing Hakeem. And congrats!!,Mention,Male,True
430,Neutral,0.0,False,0.0,313680714,0.636,18137417,1511329325605396480,0.0,0.488,0.512,    Congratulations!,Mention,Male,True
